Agent_0,Bidding_Factor_0,Participated_0,Agent_1,Bidding_Factor_1,Participated_1,Agent_2,Bidding_Factor_2,Participated_2,Agent_3,Bidding_Factor_3,Participated_3,seller_id,starting_price,market_price
82.25351056332326,1.512756902879964,1,63.02648060427456,1.1825620470967357,1,75.48252254541877,1.3882289794727678,1,65.56388307511097,1.2058113510563546,1,1,53.829518346710536,71.58159919703189
30.28727364814097,1.626462041932999,1,18.435352402091134,1.01,1,18.619705926112044,1.0,1,,1.6583715187823846,0,2,18.435352402091134,22.447443992114717
99.7888203950028,1.7527821546728037,1,92.89852077845153,1.6317546271358139,1,,1.529042411919403,0,,1.7808606024482234,0,0,56.36235622760224,96.34367058672717
179.51623633562355,1.7906811617016223,1,,1.4996687599662764,0,,1.5648040786866517,0,,1.414563863302566,0,3,99.24774871892052,179.51623633562355
71.77689994208062,1.610197421513669,1,44.572001726731834,1.0,1,44.13069477894241,1.01,1,73.18508732547659,1.6417878035945608,1,2,44.13069477894241,58.41617094330787
115.19564369681957,1.7352543331260757,1,,1.6317546271358139,0,100.49111032492996,1.513751987800209,1,117.04100414670434,1.7630519964237412,1,0,65.72159774089178,110.90925272281795
107.33911379035146,1.1048906122760669,1,,1.6382639652627962,0,,1.764846060844919,0,176.49491350657462,1.8167429016487708,1,4,96.1775957472761,141.91701364846304
,1.7906811617016223,0,,1.4996687599662764,0,,1.5648040786866517,0,26.84164052734804,1.4004182246695402,1,3,18.97520587347762,26.84164052734804
102.92865787557872,1.4976293338511641,1,80.46205185415853,1.1943876675677032,1,94.45572213822805,1.37434668967804,1,82.04394491876737,1.193753237545791,1,1,68.0404483229425,89.97259419668316
39.90526105898223,1.772774350084606,1,33.420060839633834,1.5146654475659391,1,34.8715989209451,1.5491560378997853,1,,1.4004182246695402,0,3,22.284961674060188,36.06564027318706
139.21810852135798,1.5940954472985323,1,86.46027292136993,1.0,1,,1.01,0,,1.6417878035945608,0,2,86.46027292136993,112.83919072136396
96.93812537856184,1.717901789794815,1,,1.6317546271358139,0,,1.513751987800209,0,,1.7630519964237412,0,0,55.8639292972846,96.93812537856184
99.30207028341235,1.75504660658376,1,84.84408335605193,1.5298121020415985,1,86.77607601224335,1.5336644775207875,1,78.44451775019722,1.4144224069162357,1,3,56.015064905848355,87.34168685047622
106.48556910569155,1.4826530405126526,1,84.92425170833772,1.1824437908920262,1,,1.37434668967804,0,84.8791419869841,1.2056907699212491,1,1,71.1027533307345,92.09632093367112
50.95821156399827,1.700722771896867,1,,1.6317546271358139,0,,1.513751987800209,0,52.297504528952835,1.7454214764595037,1,0,29.66305283964148,51.62785804647555
,1.1048906122760669,0,,1.6382639652627962,0,,1.764846060844919,0,66.47354044904108,1.7985754726322831,1,4,36.589404251263915,66.47354044904108
29.515574576255204,1.7374961405179223,1,25.727683251306058,1.5451102230620144,1,25.79247074773219,1.5183278327455796,1,23.78711190748662,1.428566630985398,1,3,16.817544597124957,26.20571012069502
47.0770265988707,1.6837155441778981,1,45.16794697752266,1.6154370808644558,1,,1.513751987800209,0,48.31431355615848,1.7279672616949087,1,0,27.68059990539451,46.85309571085062
79.3062363373056,1.467826510107526,1,,1.1824437908920262,0,,1.37434668967804,0,64.49168789754123,1.1936338622220366,1,1,53.48940997678332,71.89896211742342
156.58517649337327,1.5781544928255469,1,,1.0,0,,1.01,0,,1.6417878035945608,0,2,98.22823141408105,156.58517649337327
105.01462228948151,1.6668783887361192,1,100.75604247167246,1.5992827100558111,1,94.41386568442509,1.5288895076782112,1,107.77463565205856,1.7106875890779596,1,0,62.37076247980868,101.98979152440941
117.18485249964749,1.720121179112743,1,,1.5451102230620144,0,102.40311847447519,1.5031445544181237,1,96.34920391134843,1.442852297295252,1,3,67.44466923806598,105.31239162849037
60.71480523504191,1.0938417061533061,1,,1.6382639652627962,0,,1.764846060844919,0,98.83345763653558,1.7805897179059602,1,4,54.95096488327459,79.77413143578875
,1.467826510107526,0,,1.1824437908920262,0,,1.37434668967804,0,113.16815433082802,1.1816975235998162,1,1,94.80977200174033,113.16815433082802
12.714143246332505,1.0829032890917731,1,19.04217274993591,1.6218813256101683,1,20.513485177135045,1.7471976002364698,1,20.69647976398357,1.7627838207269007,1,4,11.623384969516392,18.24157023434676
,1.467826510107526,0,26.227081021443972,1.170619352983106,1,30.48356485050941,1.3606032227812597,1,26.210528511390464,1.1935144988358144,1,1,22.18040402720409,27.640391461114614
,1.6668783887361192,0,,1.5992827100558111,0,81.55134323996434,1.513600612601429,1,91.24849771851956,1.69358071318718,1,0,53.340246519062795,86.39992047924196
,1.5781544928255469,0,,1.0,0,,1.01,0,104.21028418542151,1.6253699255586151,1,2,63.47366203918775,104.21028418542151
73.50621809944163,1.650209604848758,1,70.52537514579224,1.583289882955253,1,66.74695496513654,1.5287366187274434,1,74.68374064585245,1.6766449060553084,1,0,44.09812893139517,71.3655722140557
126.06867492041803,1.5623729478972914,1,,1.0,0,80.68244411334544,1.0,1,129.84041404197566,1.609116226303029,1,2,79.88360803301529,112.19717769191304
54.449124916642,1.4531482450064508,1,,1.170619352983106,0,,1.3606032227812597,0,44.273502072240184,1.1815793538474562,1,1,37.09506848507138,49.36131349444109
12.774291733668944,1.0720742562008554,1,,1.6218813256101683,0,,1.7471976002364698,0,,1.7627838207269007,0,4,11.796336627975979,12.774291733668944
73.77096758588652,1.0613535136388468,1,111.60398079489572,1.6056625123540667,1,120.22717343287744,1.729725624234105,1,121.2996836250918,1.7451559825196317,1,4,68.81143461770186,106.72545135968787
,1.4531482450064508,0,57.87597285740125,1.182325546512937,1,67.26886497366604,1.346997190553447,1,58.41784046870101,1.1697635603089815,1,1,49.44047158447798,61.1875594332561
,1.650209604848758,0,126.44591559671015,1.5674569841257004,1,122.08914080876085,1.5134492525401688,1,,1.6766449060553084,0,0,79.86276989321466,124.26752820273549
,1.5623729478972914,0,22.712934896495163,1.0,1,,1.0,0,,1.609116226303029,0,2,22.712934896495163,22.712934896495163
140.09978499593137,1.6337075088002704,1,133.07423846106389,1.5517824142844434,1,128.4890805750483,1.5285837450655706,1,142.3440938427944,1.6598784569947553,1,0,84.89817571312193,136.00179946870946
27.942599473419545,1.4386167625563864,1,,1.182325546512937,0,25.90141998023696,1.3335272186479126,1,22.493393056515043,1.1580659247058918,1,1,19.22900816860258,25.445804170057183
89.1014074575325,1.5467492184183185,1,,1.0,0,57.02953803536409,1.0,1,,1.609116226303029,0,2,57.02953803536409,73.0654727464483
105.02014197240622,1.0507399785024583,1,,1.6056625123540667,0,,1.729725624234105,0,,1.7451559825196317,0,4,98.94925736133386,105.02014197240622
56.52526459661669,1.5312817262341352,1,36.54455675395042,1.0,1,36.54455675395042,1.01,1,58.804439255833564,1.5930250640399988,1,2,36.54455675395042,47.10470434008777
49.42157626749828,1.0402325787174336,1,,1.6056625123540667,0,81.35767992930887,1.712428367991764,1,82.0834471452188,1.7277044226944354,1,4,47.03502034626605,70.95423444734199
,1.6337075088002704,0,,1.5517824142844434,0,23.788052883778235,1.513297907614915,1,25.831281173241628,1.6432796724248078,1,0,15.562152195173196,24.80966702850993
,1.4386167625563864,0,,1.182325546512937,0,,1.3335272186479126,0,98.42604395594512,1.146485265458833,1,1,84.99174516419856,98.42604395594512
11.571025143766985,1.7029199673216155,1,10.393749846254384,1.5296591208313943,1,10.111452405265997,1.518175999962305,1,9.705874454354968,1.4572808202682046,1,3,6.726866272139875,10.445525462410583
103.51713358441124,1.5159689089717938,1,,1.0,0,68.2776416181624,1.0,1,107.69108357551806,1.5770948133995988,1,2,67.60162536451723,93.16195292603057
53.540185216559145,1.4242305949308225,1,,1.182325546512937,0,,1.3335272186479126,0,42.66809275296206,1.1350204128042445,1,1,37.216433597937204,48.1041389847606
11.818821730179177,1.0298302529302592,1,,1.6056625123540667,0,,1.712428367991764,0,,1.7277044226944354,0,4,11.361710805819335,11.818821730179177
88.165837876529,1.6858907676483994,1,79.1955468498562,1.5143625296230803,1,78.6010274406716,1.5333577599619281,1,75.448281191054,1.4718536284708867,1,3,51.77333026119712,80.3526733395277
142.0190720082047,1.500809219882076,1,,1.0,0,93.6820479415565,1.0,1,147.74547191728132,1.5613238652656027,1,2,93.6820479415565,127.81553062234751
90.62378638730422,1.0195319504009566,1,,1.6056625123540667,0,,1.712428367991764,0,152.03584872085165,1.710427378467491,1,4,87.99876108654318,121.32981755407793
,1.6337075088002704,0,,1.5517824142844434,0,,1.513297907614915,0,5.461151974442113,1.6268468757005596,1,0,3.323324730466415,5.461151974442113
87.51587135197337,1.6690318599719154,1,78.61171012141303,1.5295061549193112,1,79.59776696835485,1.5180241823623088,1,76.40504074760874,1.4865721647555956,1,3,51.91076019358404,80.53259729733749
24.9753369581973,1.4858011276832552,1,16.64124702016403,1.0,1,,1.0,0,25.982376120362197,1.5457106266129468,1,2,16.64124702016403,22.532986699574508
92.89409849296861,1.4099882889815143,1,,1.182325546512937,0,,1.3335272186479126,0,74.0306368883254,1.123670208676202,1,1,65.22405769374772,83.462367690647
85.78664951290646,1.009336630896947,1,,1.6056625123540667,0,,1.712428367991764,0,,1.710427378467491,0,4,84.14316930349138,85.78664951290646
69.6442212076189,1.6523415413721962,1,63.82218790802924,1.514211093370118,1,63.343076001397854,1.533204424185932,1,62.03066769802088,1.5014378864031517,1,3,41.727316822334835,64.71003820376671
84.23181462417296,1.0,1,,1.6056625123540667,0,142.90668190817328,1.6953040843118463,1,142.7396940336485,1.693323104682816,1,4,83.45264805193918,123.2927301886649
,1.4099882889815143,0,,1.182325546512937,0,50.134805335183486,1.3201919464614333,1,42.2450973517027,1.11243350658944,1,1,37.59563706994753,46.18995134344309
,1.6337075088002704,0,,1.5517824142844434,0,123.53419589961771,1.4981649285387657,1,,1.6268468757005596,0,0,81.63243686388097,123.53419589961771
145.19929701001584,1.6173704337122676,1,137.918026606899,1.536264590141599,1,133.15265630910676,1.5131465778241533,1,144.5895433682191,1.610578406943554,1,0,88.87716817598789,140.21488082356018
38.362127433635465,1.0,1,,1.6056625123540667,0,65.03547132113373,1.6783510434687279,1,64.95947672816143,1.676389873635988,1,4,38.362127433635465,56.11902516097687
,1.4099882889815143,0,,1.182325546512937,0,30.944449446347736,1.306990026996819,1,26.0747253453162,1.1013091715235455,1,1,23.439356321851122,28.509587395831968
,1.6523415413721962,0,,1.514211093370118,0,24.441012926551302,1.5178723799440725,1,,1.5014378864031517,0,3,15.941131228817362,24.441012926551302
13.214946317504353,1.3958884060916992,1,11.08120453842103,1.1705022910478076,1,12.249607446564383,1.293920126726851,1,10.32188826984623,1.112322263238781,1,1,9.372380196895103,11.716911643084
112.47529760468072,1.601196729375145,1,,1.536264590141599,0,105.22735429857198,1.4980151120459118,1,112.0029659630069,1.5944726228741184,1,0,69.54207598968031,109.90187262208654
67.55658318555854,1.0,1,,1.6056625123540667,0,,1.6783510434687279,0,113.25117194971759,1.659625974899628,1,4,67.55658318555854,90.40387756763806
,1.4858011276832552,0,,1.0,0,,1.0,0,9.949602378351578,1.5302535203468173,1,2,6.436911416047996,9.949602378351578
64.56092160108714,1.4709431164064226,1,43.45192663957267,1.0,1,43.45192663957267,1.01,1,66.49246370605772,1.5149509851433491,1,2,43.45192663957267,54.48930964657255
93.7342383316163,1.0,1,,1.6056625123540667,0,157.31895671261464,1.6615675330340405,1,155.56377667258278,1.6430297151506317,1,4,93.7342383316163,135.53899057227125
,1.6523415413721962,0,,1.514211093370118,0,88.21487330095586,1.5026936561446318,1,87.25974243183026,1.4864235075391201,1,3,58.11745075973134,87.73730786639305
,1.601196729375145,0,,1.536264590141599,0,128.813563605451,1.4830349609254527,1,,1.5944726228741184,0,0,85.9894954127159,128.813563605451
98.9756406095089,1.4562336852423583,1,67.28719792462856,1.01,1,67.96006990387484,1.0,1,101.93680678345154,1.4998014752919155,1,2,67.28719792462856,84.03992880536597
45.18072838793753,1.0,1,72.54500185336246,1.5896058872305259,1,,1.6615675330340405,0,74.23327929353106,1.6265994179991254,1,4,45.18072838793753,63.986336511610354
,1.601196729375145,0,109.99340352673796,1.520901944240183,1,,1.4830349609254527,0,114.16097965518043,1.5785278966453773,1,0,71.59795534739219,112.07719159095919
,1.6523415413721962,0,,1.514211093370118,0,,1.5026936561446318,0,77.43501462450574,1.471559272463729,1,3,52.09485333873985,77.43501462450574
120.39840108518541,1.4416713483899346,1,83.50471928260552,1.0,1,82.67793988376785,1.01,1,124.00049621177132,1.4848034605389964,1,2,82.67793988376785,102.64538911583253
14.520423305400705,1.5851847620813935,1,,1.520901944240183,0,13.448875465633487,1.4682046113161982,1,14.314851409682431,1.5627426176789234,1,0,9.06848174182019,14.09471672690554
75.96058766742924,1.6358181259584743,1,,1.514211093370118,0,,1.5026936561446318,0,67.6497590389035,1.4568436797390916,1,3,45.97148093507795,71.80517335316637
22.350466308945254,1.3819295220307821,1,,1.1705022910478076,0,,1.293920126726851,0,,1.112322263238781,0,1,16.011642629458876,22.350466308945254
15.396486462275542,1.6194599446988895,1,14.251908711697629,1.499068982436417,1,14.143505421925788,1.5177205927060782,1,13.71196078391175,1.4714121165364824,1,3,9.41210163767704,14.375965344952677
78.22958344045058,1.4272546349060353,1,,1.0,0,54.80574984242832,1.0,1,80.5700663598734,1.4699554259336063,1,2,54.263118655869626,71.20179988091742
60.19731790639526,1.0,1,,1.5896058872305259,0,,1.6615675330340405,0,97.91692227165086,1.6103334238191342,1,4,60.19731790639526,79.05712008902306
,1.5851847620813935,0,,1.520901944240183,0,,1.4682046113161982,0,52.266963932607815,1.5471151915021342,1,0,33.44566363092968,52.266963932607815
5.032591630907894,1.6032653452519006,1,4.658467805800432,1.514059672260781,1,4.716429065079065,1.5025433867790174,1,4.572522048191075,1.4861262377018472,1,3,3.1075740078545855,4.745002637494617
75.28399026034526,1.0,1,119.6718741320504,1.5737098283582207,1,,1.6615675330340405,0,121.23232579470815,1.594230089580943,1,4,75.28399026034526,105.39606339570128
,1.5851847620813935,0,63.12632893039418,1.505692924797781,1,,1.4682046113161982,0,64.21433205594634,1.5316440395871127,1,0,41.50585063649914,63.67033049317026
,1.4272546349060353,0,,1.0,0,,1.0,0,19.559815910020035,1.4552558716742703,1,2,13.306400700958054,19.559815910020035
35.12333336172582,1.0,1,55.27393491605011,1.5579727300746384,1,58.359790365774984,1.6449518577037001,1,55.994674891645474,1.5782877886851334,1,4,35.12333336172582,51.1879333837991
,1.5851847620813935,0,74.19003031068544,1.4906359955498032,1,72.34286807216418,1.4535225652030361,1,75.46871998313321,1.5163275991912415,1,0,49.27301516054436,74.00053945532761
,1.6032653452519006,0,47.02979562817654,1.4989190755381732,1,,1.5025433867790174,0,46.16212591702302,1.4712649753248286,1,3,31.062048933614385,46.59596077259978
,1.4272546349060353,0,4.672957069307038,1.0,1,,1.0,0,,1.4552558716742703,0,2,4.672957069307038,4.672957069307038
0.8370273013010746,1.5872326917993815,1,0.7825505568258221,1.513908266293555,1,0.784442724872729,1.4875179529112272,1,0.7681129985388945,1.485977625078077,1,3,0.5220765881205791,0.79303339538463
71.55627584634719,1.412982088556975,1,50.135605866193714,1.0,1,,1.0,0,72.96013481672539,1.4407033129575275,1,2,50.135605866193714,64.88400550975543
13.295984574697773,1.0,1,,1.5579727300746384,0,,1.6449518577037001,0,20.984890092791392,1.562504910798282,1,4,13.295984574697773,17.140437333744583
,1.3819295220307821,0,,1.1705022910478076,0,,1.293920126726851,0,62.67378644215572,1.1011990406063932,1,1,56.34498967921998,62.67378644215572
65.0858875154405,1.0,1,101.40203786176167,1.5423930027738921,1,107.06315157881792,1.628502339126663,1,101.69701886654038,1.5468798616902992,1,4,65.0858875154405,93.81202395564011
,1.3819295220307821,0,45.74654612213676,1.1587972681373295,1,50.57006484172127,1.2809809254595825,1,43.0379787259174,1.112211031012457,1,1,39.082833474153624,46.45152989659181
,1.412982088556975,0,,1.0,0,54.521063535767226,1.0,1,78.5486768619477,1.4262962798279522,1,2,54.521063535767226,66.53487019885746
,1.5851847620813935,0,,1.4906359955498032,0,,1.4535225652030361,0,42.78706921960091,1.501164323199329,1,0,28.217562776290627,42.78706921960091
23.03110707047621,1.0,1,35.52301839163882,1.5269690727461531,1,37.50621173694714,1.6122173157353965,1,35.62635571975271,1.5314110630733961,1,4,23.03110707047621,32.921673229703714
,1.3819295220307821,0,79.35412420394492,1.1472092954559563,1,87.7212280843566,1.2681711162049867,1,76.16391125759938,1.1233331413225818,1,1,68.47973013562596,81.07975451530031
,1.5851847620813935,0,,1.4906359955498032,0,3.514294464398348,1.4389873395510058,1,3.629481645119681,1.4861526799673357,1,0,2.4177777136245915,3.5718880547590146
,1.5872326917993815,0,,1.513908266293555,0,,1.4875179529112272,0,13.681492288278966,1.4711178488272962,1,3,9.207064801907839,13.681492288278966
13.338020773170756,1.0,1,20.36674521227748,1.5116993820186915,1,21.503788048144315,1.5960951425780425,1,20.42599257153647,1.5160969524426622,1,4,13.338020773170756,18.908636651282254
,1.5851847620813935,0,140.42599979399614,1.4757296355943053,1,135.5604161248106,1.4245974661554957,1,140.00364713718417,1.4712911531676622,1,0,94.20542655163892,138.663354351997
,1.3819295220307821,0,79.78007313761661,1.1357372025013968,1,,1.2681711162049867,0,78.11966005471132,1.112099809909356,1,1,69.54273597121453,78.94986659616396
,1.412982088556975,0,62.56866590209636,1.0,1,,1.0,0,,1.4262962798279522,0,2,62.56866590209636,62.56866590209636
47.684219183798724,1.3681102268104743,1,39.18922118378818,1.1243798304763828,1,43.75892439059875,1.2554894050429368,1,38.3736002774224,1.1232208080084496,1,1,34.50553622570093,42.25149125890201
143.89309875573645,1.5713603648813876,1,,1.513908266293555,0,134.85330084559536,1.472642773382115,1,133.36652338143026,1.4858290273155692,1,3,90.65658708970432,137.37097432758733
61.22980143459421,1.0,1,,1.5116993820186915,0,,1.5960951425780425,0,92.83031535365762,1.5009359829182356,1,4,61.22980143459421,77.03005839412592
,1.412982088556975,0,,1.0,0,,1.0,0,108.66098217152577,1.4120333170296726,1,2,76.18401850184526,108.66098217152577
8.021993482136878,1.5693329144605794,1,7.468084352886237,1.4609723392383622,1,7.20932465510371,1.4388434408170505,1,7.445622947787718,1.4860040646993389,1,0,5.060604715631866,7.536256359478636
2.840730741715203,1.3544291245423696,1,,1.1243798304763828,0,2.606885964969307,1.2429345109925074,1,2.3322447391410464,1.1119885999283652,1,1,2.0763902542691337,2.593287148608519
15.658937545803512,1.3988522676714052,1,,1.0,0,11.082191113827488,1.0,1,,1.4120333170296726,0,2,11.082191113827488,13.370564329815501
67.19336680907243,1.5556467612325737,1,,1.513908266293555,0,,1.472642773382115,0,,1.4858290273155692,0,3,42.76127125946978,67.19336680907243
54.57888310820166,1.3408848332969459,1,45.30867966791892,1.113136032171619,1,50.08602972084696,1.2305051658825823,1,44.809355257809585,1.1231084859276488,1,1,40.29659590097976,48.69573693869428
61.643356124332556,1.3848637449946912,1,,1.0,0,44.06709525298691,1.0,1,62.224206681937645,1.3979129838593758,1,2,44.06709525298691,55.978219353085706
87.42977350729562,1.5536395853159737,1,,1.4609723392383622,0,,1.4388434408170505,0,82.78740451463806,1.4711440240523455,1,0,55.711425346194,85.10858901096684
32.8776271279041,1.0,1,,1.5116993820186915,0,,1.5960951425780425,0,,1.5009359829182356,0,4,32.8776271279041,32.8776271279041
84.64911090851079,1.5381031894628139,1,79.60019218569474,1.4755820626307459,1,78.39451257090312,1.4532318752252211,1,80.15439026617823,1.456432583811822,1,0,54.48439374779136,80.69955148282172
120.60590101081755,1.3274759849639763,1,100.12103260022032,1.1020046718499028,1,110.67780061680288,1.2182001142237564,1,,1.1231084859276488,0,1,89.9450109479378,110.46824474261358
20.026567015610734,1.3710151075447443,1,,1.0,0,14.461037837110469,1.0,1,,1.3979129838593758,0,2,14.461037837110469,17.243802426360602
52.408086675718415,1.0,1,,1.5116993820186915,0,,1.5960951425780425,0,,1.5009359829182356,0,4,52.408086675718415,52.408086675718415
69.28702562502895,1.3142012251143365,1,57.51864952904429,1.113024718568402,1,63.58341957720998,1.2060181130815188,1,58.62015382995284,1.1118774010683723,1,1,52.19456051169858,62.252312140309016
58.48243176756065,1.5227221575681857,1,56.10522615545577,1.4608262420044384,1,55.25541756075914,1.4677641939774733,1,,1.456432583811822,0,0,38.02243709538485,56.61435849459186
54.23733180095131,1.357304956469297,1,,1.0,0,39.55998114279075,1.0,1,,1.3979129838593758,0,2,39.55998114279075,46.89865647187103
95.12219099212412,1.0,1,,1.5116993820186915,0,,1.5960951425780425,0,,1.5009359829182356,0,4,95.12219099212412,95.12219099212412
55.70683478960976,1.301059212863193,1,47.17929258409232,1.101894471382718,1,51.1211300787397,1.1939579319507037,1,47.13065967673842,1.122996175079056,1,1,42.388360111871926,50.284479282295045
88.2447811031098,1.5074949359925038,1,,1.4608262420044384,0,85.05985767973212,1.4530865520376985,1,84.40316830692453,1.4709969096499402,1,0,57.95199121817356,85.90260236325548
104.97928884248432,1.540090293620248,1,,1.513908266293555,0,,1.472642773382115,0,100.26779762362068,1.4709707370424134,1,3,67.48272902217653,102.6235432330525
15.057856505158437,1.3437319069046039,1,,1.0,0,,1.0,0,,1.3979129838593758,0,2,11.093937610253658,15.057856505158437
94.58003629175158,1.0,1,142.97658241354628,1.4965823881985045,1,150.95873651011968,1.5801341911522622,1,141.95857973600255,1.4859266230890533,1,4,94.58003629175158,132.61848373785503
,1.5074949359925038,0,83.18594278323057,1.4462179795843941,1,82.74521041669685,1.4676174175580756,1,83.7651058297987,1.4562869405534409,1,0,56.944447184279035,83.23208634324205
,1.301059212863193,0,,1.101894471382718,0,39.699181202409456,1.1820183526311967,1,37.33969803378038,1.1117662133282655,1,1,33.25006697476219,38.51943961809492
,1.540090293620248,0,,1.513908266293555,0,17.757533743201993,1.4579163456482938,1,,1.4709707370424134,0,3,12.058276497306618,17.757533743201993
57.64223627498143,1.0,1,86.26635562551418,1.4816165643165196,1,91.08246839257536,1.5643328492407396,1,85.65213349538449,1.4710673568581627,1,4,57.64223627498143,80.16079844711386
,1.5074949359925038,0,130.11918973612256,1.460680159380238,1,132.04454094130122,1.4529412433824949,1,131.0251147496904,1.4417240711479065,1,0,89.97204541290206,131.06294847570473
,1.540090293620248,0,9.063189018911773,1.4987691836306194,1,8.727986832862337,1.4433371821918108,1,,1.4709707370424134,0,3,5.986617036645714,8.895587925887055
,1.301059212863193,0,28.60615353025193,1.0908755266688908,1,,1.1820183526311967,0,,1.1117662133282655,0,1,25.96088307290929,28.60615353025193
121.23745758146514,1.5246893906840455,1,117.9846182250073,1.4837814917943133,1,113.62095529502692,1.457770554013729,1,115.79629653826646,1.4562610296719893,1,3,78.72100621871694,117.15983190994146
93.45710865207312,1.4924199866325787,1,90.55482781522605,1.4460733577864358,1,90.0750539228022,1.4674706558163197,1,,1.4417240711479065,0,0,61.99497352907714,91.3623301300338
89.03320329705858,1.3302945878355579,1,,1.0,0,66.25815971145154,1.0,1,,1.3979129838593758,0,2,66.25815971145154,77.64568150425507
123.19237516141727,1.2880486207345612,1,,1.0908755266688908,0,,1.1820183526311967,0,,1.1117662133282655,0,1,94.68621715556847,123.19237516141727
122.71481646618061,1.3169916419572023,1,92.24634722888145,1.0,1,92.24634722888145,1.01,1,128.95236650485373,1.383933854020782,1,2,92.24634722888145,109.03996935719931
44.82350019864644,1.2751681345272154,1,,1.0908755266688908,0,41.13369558499505,1.1701981691048848,1,38.68895341508809,1.1228838754615482,1,1,34.79954054303016,41.54871639957653
112.13156177203265,1.509442496777205,1,,1.4837814917943133,0,,1.457770554013729,0,107.09907513136686,1.4416984193752693,1,3,73.54387225172813,109.61531845169975
121.35181718429168,1.4774957867662528,1,,1.4460733577864358,0,,1.4674706558163197,0,,1.4417240711479065,0,0,81.31210937351744,121.35181718429168
97.16876251150872,1.0,1,143.96684807118936,1.4668003986733544,1,152.0042871168252,1.5486895207483322,1,142.94179463698364,1.4563566832895811,1,4,97.16876251150872,134.02042308412672
,1.3169916419572023,0,56.21230736827501,1.01,1,56.77443044195776,1.0,1,77.79411517957763,1.3700945154805741,1,2,56.21230736827501,63.59361766327013
,1.509442496777205,0,97.41857300469216,1.4689436768763702,1,,1.457770554013729,0,94.65558338297994,1.4272814351815166,1,3,65.65560599282408,96.03707819383605
,1.2751681345272154,0,17.702121797222276,1.0799667714022019,1,,1.1701981691048848,0,,1.1228838754615482,0,1,16.227444254137467,17.702121797222276
6.523667102565177,1.494348071809433,1,6.348635049576155,1.4542542401076064,1,6.300345873799299,1.4431928484735916,1,6.168574798096465,1.4415542495333318,1,3,4.321905018901873,6.335305706009274
111.18931871532345,1.4627208288985902,1,108.82461588372124,1.4316126242085714,1,,1.4674706558163197,0,108.49730921891229,1.4561413118593856,1,0,75.25525264520714,109.503747939319
90.99835952159381,1.0,1,,1.4668003986733544,0,,1.5486895207483322,0,132.52606905766123,1.4417931164566853,1,4,90.99835952159381,111.76221428962752
,1.3169916419572023,0,,1.01,0,,1.0,0,89.14212120021209,1.3563935703257683,1,2,65.06275311155787,89.14212120021209
